record_id,Measurement_timestamp,Vehicle_speed_sensor,Vibration,Engine_Load,Engine_Coolant_Temp,Intake_Manifold_Pressure,Engine_RPM,Speed_OBD,Intake_Air_Temp,Mass_Air_Flow_Rate,Throttle_Pos_Manifold,Voltage_Control_Module,Ambient_air_temp,Accel_Pedal_Pos_D,Engine_Oil_Temp,Litres_Per_100km_Inst,CO2_in_g_per_km_Inst,Maintenance_flag
5721,22FEB16:17:36:27,36,249.133246,54.509804,86,122,1529,36,14,27.38,65.09804,14.2,7,34.11765,82,10.182362,269.32327,0
5722,22FEB16:17:36:28,38,249.021988,58.431374,86,117,1290.5,38,14,23.38,62.7451,14.2,7,33.72549,82,8.853396,234.17218,1
5723,22FEB16:17:36:29,43,248.743843,50.980392,86,117,1370.5,43,14,24.47,62.7451,14.2,7,33.72549,82,8.768374,231.92336,0
5724,22FEB16:17:36:30,45,248.632585,45.882355,86,115,1409,45,14,24.47,69.01961,14.18,7,32.156864,82,8.768374,231.92336,0
5724,22FEB16:17:36:30,45,248.632585,45.882355,86,115,1409,45,14,24.47,69.01961,14.18,7,32.156864,82,8.768374,231.92336,0
5725,22FEB16:17:36:31,46,248.576956,46.27451,86,113,1459.5,46,14,25.3,68.62745,14.26,7,31.37255,82,6.303479,166.72691,0
5726,22FEB16:17:36:32,47,248.521327,41.568626,87,110,1163,47,14,20.97,63.92157,14.26,7,32.54902,82,5.155816,136.37123,1
5727,22FEB16:17:36:33,48,248.465698,48.235294,87,109,1163,48,14,19.41,63.92157,14.24,7,30.980392,82,4.772277,126.226654,1
5728,22FEB16:17:36:34,48,248.465698,45.490196,87,109,1167.5,48,14,19.72,65.09804,14.24,7,21.960785,82,4.565867,120.76708,0
5729,22FEB16:17:36:35,48,248.465698,27.450981,87,110,1187.5,48,14,19.27,78.43137,14.24,7,27.450981,82,1.74208,46.07797,1
5730,22FEB16:17:36:36,48,248.465698,27.450981,87,108,1187.5,48,14,19.52,80,14.2,7,33.72549,82,2.717876,71.887764,1
5730,22FEB16:17:36:36,48,248.465698,27.450981,87,108,1187.5,48,14,19.52,80,14.2,7,33.72549,82,2.717876,71.887764,1
5731,22FEB16:17:36:37,48,248.465698,18.431374,87,109,1144,48,14,18.69,63.92157,14.28,7,39.607845,82,2.60231,68.831055,1
5732,22FEB16:17:36:38,48,248.465698,57.2549,87,124,1168.5,48,14,32.63,80,14.26,7,43.137257,82,9.577128,253.31487,0
5733,22FEB16:17:36:39,49,248.410069,74.117645,87,134,1628.5,49,14,33.05,80,14.16,7,33.72549,82,12.461154,329.59732,0
5734,22FEB16:17:36:40,54,248.131924,38.039215,87,123,1315,54,14,24.58,65.4902,14.22,7,34.11765,82,8.73296,230.98662,1
5735,22FEB16:17:36:41,54,248.131924,12.941176,87,114,1278,54,13,22.99,67.84314,14.22,7,14.901961,82,3.944447,104.33057,0
5735,22FEB16:17:36:41,54,248.131924,12.941176,87,114,1278,54,13,22.99,67.84314,14.22,7,14.901961,82,3.944447,104.33057,0
5736,22FEB16:17:36:42,54,248.131924,34.901962,87,111,1303,54,13,22.69,72.54902,14.16,7,30.19608,83,1.357107,35.89545,0
5736,22FEB16:17:36:42,54,248.131924,34.901962,87,111,1303,54,13,22.69,72.54902,14.16,7,30.19608,83,1.357107,35.89545,0
5737,22FEB16:17:36:43,54,248.131924,19.607843,87,111,1287.5,54,13,23.05,80,14.26,7,26.27451,83,3.625877,95.90439,0
5738,22FEB16:17:36:44,54,248.131924,19.607843,87,111,1265,54,13,24.02,80,14.12,7,39.607845,83,2.13718,56.528385,0
5739,22FEB16:17:36:45,54,248.131924,55.294117,87,113,1339.5,54,13,23.11,69.01961,14.16,7,33.333332,83,5.815053,153.80804,1
5739,22FEB16:17:36:45,54,248.131924,55.294117,87,113,1339.5,54,13,23.11,69.01961,14.16,7,33.333332,83,5.815053,153.80804,1
5740,22FEB16:17:36:46,54,248.131924,20.392157,87,113,1286.5,54,13,23.13,69.411766,14.16,7,33.333332,83,5.22412,138.17787,1
5741,22FEB16:17:36:47,54,248.131924,55.294117,87,110,1324.5,54,13,24.24,80,14.24,7,36.47059,83,2.240516,59.26162,0
5742,22FEB16:17:36:48,56,248.020666,76.86275,87,135,1393,56,13,28.83,80,14.24,7,36.07843,83,7.254347,191.87735,1
5742,22FEB16:17:36:48,56,248.020666,76.86275,87,135,1393,56,13,28.83,80,14.24,7,36.07843,83,7.254347,191.87735,1
5743,22FEB16:17:36:49,56,248.020666,75.29412,87,128,1393,56,13,26.72,80,14.08,7,28.62745,83,8.963865,237.09407,1
5744,22FEB16:17:36:50,60,247.79815,16.470589,87,128,1431.5,60,13,26.05,80,14.2,7,16.862745,83,1.763171,46.63585,0
5744,22FEB16:17:36:50,60,247.79815,16.470589,87,128,1431.5,60,13,26.05,80,14.2,7,16.862745,83,1.763171,46.63585,0
5745,22FEB16:17:36:51,60,247.79815,49.019608,87,110,1484,60,12,25.24,72.15686,14.22,7,32.156864,83,1.708347,45.185753,0
5746,22FEB16:17:36:52,61,247.742521,20.784313,87,113,1450.5,61,12,25.36,74.117645,14.28,7,28.62745,83,5.071514,134.14143,0
5747,22FEB16:17:36:53,61,247.742521,20.784313,87,111,1485.5,61,12,25.55,72.94118,14.26,7,35.686275,83,2.12972,56.331043,0
5748,22FEB16:17:36:54,62,247.686892,99.21569,87,113,1516.5,62,12,28.74,80,14.16,7,35.686275,83,2.395622,63.36416,0
5749,22FEB16:17:36:55,65,247.520005,45.09804,87,113,1393.5,65,12,31.22,80,14.2,7,34.901962,83,5.290924,139.94484,1
5750,22FEB16:17:36:56,68,247.353118,99.60784,87,143,1377,68,12,24.83,80,14.16,7,34.901962,83,9.554342,252.71217,1
5750,22FEB16:17:36:56,68,247.353118,99.60784,87,143,1377,68,12,24.83,80,14.16,7,34.901962,83,9.554342,252.71217,1
5751,22FEB16:17:36:57,72,247.130602,70.98039,87,172,1377,72,12,49.99,79.60784,14.16,7,39.607845,83,18.66991,493.81882,0
5752,22FEB16:17:36:58,76,246.908086,69.411766,87,180,1831,76,12,52.58,80,14.28,7,39.215687,83,12.887632,340.87766,0
5752,22FEB16:17:36:58,76,246.908086,69.411766,87,180,1831,76,12,52.58,80,14.28,7,39.215687,83,12.887632,340.87766,0
5753,22FEB16:17:36:59,76,246.908086,94.117645,88,160,1831,76,12,38.63,80,14.18,7,38.82353,83,8.7608,231.723,0
5753,22FEB16:17:36:59,76,246.908086,94.117645,88,160,1831,76,12,38.63,80,14.18,7,38.82353,83,8.7608,231.723,0
5754,22FEB16:17:37:00,81,246.629941,52.941177,88,163,1530,81,12,39.97,80,14.22,7,14.901961,84,12.556252,332.11267,0
5754,22FEB16:17:37:00,81,246.629941,52.941177,88,163,1530,81,12,39.97,80,14.22,7,14.901961,84,12.556252,332.11267,0
5755,22FEB16:17:37:01,82,246.574312,3.921569,88,117,1486.5,82,12,21.77,80,14.2,7,20.784313,84,0,0,0
5756,22FEB16:17:37:02,81,246.629941,7.843137,88,111,1217.5,81,11,21.61,80,14.2,7,16.862745,84,0,14.387323,1
5757,22FEB16:17:37:03,79,246.741199,3.529412,88,112,1217.5,79,11,21.52,80,14.24,7,14.901961,84,0,0,1
5758,22FEB16:17:37:04,77,246.852457,7.843137,89,114,1190,77,11,20.66,80,14.34,7,14.901961,84,0,0,1
5759,22FEB16:17:37:05,77,246.852457,18.82353,89,116,1190,77,11,20.02,76.07843,14.18,7,14.901961,84,0,14.021149,1
5760,22FEB16:17:37:06,76,246.908086,19.607843,89,119,1186,76,11,20.11,76.47059,14.2,7,14.901961,84,1.206165,31.90304,0
5761,22FEB16:17:37:07,75,246.963715,16.470589,89,118,1166.5,75,11,19.55,76.07843,14.2,7,14.901961,85,0,27.999413,0
5762,22FEB16:17:37:08,74,247.019344,16.470589,89,118,1155,74,11,19.74,76.47059,14.2,7,14.901961,85,0,28.27153,1
5763,22FEB16:17:37:09,73,247.074973,23.137255,88,118,1152,73,11,19.99,76.47059,14.22,7,14.901961,85,1.348312,35.662827,1
5763,22FEB16:17:37:09,73,247.074973,23.137255,88,118,1152,73,11,19.99,76.47059,14.22,7,14.901961,85,1.348312,35.662827,1
5764,22FEB16:17:37:10,73,247.074973,26.666668,88,119,1144.5,73,11,19.88,77.254906,14.22,7,14.901961,85,1.537718,40.672615,1
5765,22FEB16:17:37:11,72,247.130602,26.666668,88,119,1142.5,72,11,19.3,75.29412,14.22,6,14.901961,85,1.716949,45.41328,1
5765,22FEB16:17:37:11,72,247.130602,26.666668,88,119,1142.5,72,11,19.3,75.29412,14.22,6,14.901961,85,1.716949,45.41328,1
5766,22FEB16:17:37:12,72,247.130602,43.92157,88,120,1158,72,10,19.99,76.47059,14.16,6,14.901961,85,1.803032,47.690155,1
5767,22FEB16:17:37:13,72,247.130602,43.92157,88,120,1154,72,10,20.49,76.86275,14.18,6,14.901961,85,3.051365,80.70855,1
5768,22FEB16:17:37:14,73,247.074973,45.490196,88,120,1146,73,10,19.83,77.64706,14.24,6,14.901961,85,3.01896,79.85144,0
5769,22FEB16:17:37:15,73,247.074973,38.82353,88,118,1143.5,73,10,19.44,76.47059,14.2,6,14.901961,85,2.621957,69.35072,0
5769,22FEB16:17:37:15,73,247.074973,38.82353,88,118,1143.5,73,10,19.44,76.47059,14.2,6,14.901961,85,2.621957,69.35072,0
5770,22FEB16:17:37:16,73,247.074973,42.7451,88,117,1150.5,73,10,19.72,76.86275,14.2,6,14.901961,84,2.555023,67.580315,0
5771,22FEB16:17:37:17,73,247.074973,44.705883,88,118,1156.5,73,10,19.3,78.039215,14.22,6,14.901961,84,2.757367,72.9323,1
5771,22FEB16:17:37:17,73,247.074973,44.705883,88,118,1156.5,73,10,19.3,78.039215,14.22,6,14.901961,84,2.757367,72.9323,1
5772,22FEB16:17:37:18,73,247.074973,44.705883,88,118,1158,73,10,19.08,78.039215,14.2,6,14.901961,84,2.853583,75.47721,0
5772,22FEB16:17:37:18,73,247.074973,44.705883,88,118,1158,73,10,19.08,78.039215,14.2,6,14.901961,84,2.853583,75.47721,0
5773,22FEB16:17:37:19,73,247.074973,43.92157,88,118,1156,73,10,18.47,78.43137,14.26,6,14.901961,84,2.712868,71.75532,0
5774,22FEB16:17:37:20,73,247.074973,45.09804,88,118,1163.5,73,10,18.38,79.21569,14.16,6,14.901961,84,2.773541,73.36011,0
5775,22FEB16:17:37:21,74,247.019344,48.627453,88,119,1170.5,74,10,18.58,79.60784,14.24,6,14.901961,84,2.878589,76.138626,1
5775,22FEB16:17:37:21,74,247.019344,48.627453,88,119,1170.5,74,10,18.58,79.60784,14.24,6,14.901961,84,2.878589,76.138626,1
5776,22FEB16:17:37:22,74,247.019344,50.980392,88,118,1179,74,10,18.16,80,14.18,6,14.901961,84,2.920372,77.24378,0
5777,22FEB16:17:37:23,74,247.019344,50.980392,88,113,1177,74,10,18.16,80,14.32,6,14.901961,84,2.920372,77.24378,1
5777,22FEB16:17:37:23,74,247.019344,50.980392,88,113,1177,74,10,18.16,80,14.32,6,14.901961,84,2.920372,77.24378,1
5778,22FEB16:17:37:24,74,247.019344,49.80392,88,111,1176,74,10,19.22,80,14.32,6,14.901961,84,3.244874,85.82685,1
5779,22FEB16:17:37:25,75,246.963715,49.411766,88,110,1181.5,75,9,19.36,80,14.2,6,14.901961,84,3.122789,82.59771,1
5779,22FEB16:17:37:25,75,246.963715,49.411766,88,110,1181.5,75,9,19.36,80,14.2,6,14.901961,84,3.122789,82.59771,1
5780,22FEB16:17:37:26,75,246.963715,51.764706,88,110,1196.5,75,9,20.02,80,14.18,6,14.901961,84,3.387805,89.60737,0
5781,22FEB16:17:37:27,76,246.908086,52.941177,88,110,1202.5,76,9,20.05,80,14.24,6,14.901961,84,3.32207,87.86869,0
5781,22FEB16:17:37:27,76,246.908086,52.941177,88,110,1202.5,76,9,20.05,80,14.24,6,14.901961,84,3.32207,87.86869,0
5782,22FEB16:17:37:28,76,246.908086,54.901962,88,110,1214,76,9,20.49,80,14.3,6,14.901961,84,3.502066,92.629585,1
5783,22FEB16:17:37:29,77,246.852457,54.901962,88,110,1214,77,9,20.52,80,14.16,6,14.901961,84,3.641723,96.32352,1
5784,22FEB16:17:37:30,77,246.852457,50.980392,88,109,1217,77,9,20.22,80,14.18,6,14.901961,84,3.2807,86.77447,1
5784,22FEB16:17:37:30,77,246.852457,50.980392,88,109,1217,77,9,20.22,80,14.18,6,14.901961,84,3.2807,86.77447,1
5785,22FEB16:17:37:31,78,246.796828,45.882355,88,108,1213.5,78,9,19.94,80,14.16,6,14.901961,84,2.903399,76.79486,1
5786,22FEB16:17:37:32,77,246.852457,37.64706,88,108,1213.5,77,9,19.58,80,14.14,6,14.901961,84,2.544719,67.30777,1
5786,22FEB16:17:37:32,77,246.852457,37.64706,88,108,1213.5,77,9,19.58,80,14.14,6,14.901961,84,2.544719,67.30777,1
5787,22FEB16:17:37:33,77,246.852457,39.215687,88,108,1216.5,77,9,19.88,80,14.28,6,14.901961,84,2.3671,62.60974,1
5787,22FEB16:17:37:33,77,246.852457,39.215687,88,108,1216.5,77,9,19.88,80,14.28,6,14.901961,84,2.3671,62.60974,1
5788,22FEB16:17:37:34,77,246.852457,42.7451,88,108,1211.5,77,9,19.88,80,14.24,6,14.901961,84,2.3671,62.60974,1
5789,22FEB16:17:37:35,77,246.852457,44.705883,88,112,1222,77,9,19.99,80,14.22,6,14.901961,84,2.834373,74.96912,1
5790,22FEB16:17:37:36,78,246.796828,44.705883,88,112,1248,78,9,20.83,80,14.24,6,14.901961,84,2.915611,77.11787,1
5790,22FEB16:17:37:36,78,246.796828,44.705883,88,112,1248,78,9,20.83,80,14.24,6,14.901961,84,2.915611,77.11787,1
5791,22FEB16:17:37:37,79,246.741199,50.980392,88,112,1249,79,9,21.22,80,14.24,6,14.901961,84,3.452759,91.32542,0
5792,22FEB16:17:37:38,79,246.741199,47.45098,88,112,1245,79,9,21.3,80,14.16,6,14.901961,84,3.368439,89.095146,1
5793,22FEB16:17:37:39,79,246.741199,43.137257,88,111,1245,79,9,20.91,80,14.16,6,14.901961,84,3.071568,81.24291,1
5794,22FEB16:17:37:40,79,246.741199,38.039215,88,110,1245,79,9,20.91,80,14.18,6,14.901961,84,3.071568,81.24291,0
5794,22FEB16:17:37:40,79,246.741199,38.039215,88,110,1245,79,9,20.91,80,14.18,6,14.901961,84,3.071568,81.24291,0
5795,22FEB16:17:37:41,79,246.741199,41.960785,88,108,1246,79,9,20.33,80,14.18,6,14.901961,84,2.384247,63.063293,1
5796,22FEB16:17:37:42,79,246.741199,45.09804,88,109,1254,79,9,20.83,80,14.16,6,14.901961,84,2.904518,76.82446,0
5797,22FEB16:17:37:43,79,246.741199,45.882355,88,109,1253,79,9,21.02,80,14.26,6,14.901961,84,3.035408,80.28648,0
5798,22FEB16:17:37:44,80,246.68557,44.705883,88,108,1257,80,9,21.02,80,14.18,6,14.901961,84,2.98317,78.904785,0
5799,22FEB16:17:37:45,80,246.68557,43.52941,88,108,1255.5,80,9,20.86,80,14.16,6,14.901961,84,2.846815,75.29822,0
5800,22FEB16:17:37:46,80,246.68557,43.52941,88,107,1255.5,80,9,20.88,80,14.18,6,14.901961,84,2.773006,73.345955,1
5801,22FEB16:17:37:47,80,246.68557,40.784313,88,107,1251,80,9,20.97,80,14.2,6,14.901961,84,2.606284,68.93617,1
5801,22FEB16:17:37:47,80,246.68557,40.784313,88,107,1251,80,9,20.97,80,14.2,6,14.901961,84,2.606284,68.93617,1
5802,22FEB16:17:37:48,79,246.741199,26.666668,88,108,1238,79,9,20.13,80,14.16,6,14.901961,84,2.016853,53.345715,0
5803,22FEB16:17:37:49,79,246.741199,21.568628,88,109,1234,79,8,20.13,80,14.18,6,14.901961,84,2.016853,53.345715,1
5804,22FEB16:17:37:50,78,246.796828,20,88,110,1223,78,8,20.99,80,14.22,6,14.901961,84,1.400663,37.047512,1
5805,22FEB16:17:37:51,78,246.796828,16.862745,88,116,1208,78,8,21.49,80,14.2,6,14.901961,84,1.349438,35.692627,1
5805,22FEB16:17:37:51,78,246.796828,16.862745,88,116,1208,78,8,21.49,80,14.2,6,14.901961,84,1.349438,35.692627,1
5806,22FEB16:17:37:52,77,246.852457,15.686275,88,118,1195,77,8,20.16,80,14.2,6,14.901961,84,0,26.840523,1
5807,22FEB16:17:37:53,76,246.908086,12.941176,88,118,1169.5,76,8,20.16,80,14.26,6,14.901961,84,0,26.840523,0
5808,22FEB16:17:37:54,75,246.963715,16.470589,88,117,1158,75,8,19.72,80,14.18,6,14.901961,84,0,22.166237,1
5808,22FEB16:17:37:54,75,246.963715,16.470589,88,117,1158,75,8,19.72,80,14.18,6,14.901961,84,0,22.166237,1
5809,22FEB16:17:37:55,74,247.019344,21.960785,88,117,1154.5,74,8,19.72,80,14.2,6,14.901961,84,0,22.166237,0
5810,22FEB16:17:37:56,73,247.074973,24.705883,88,118,1155,73,8,19.86,80,14.26,6,14.901961,84,1.439927,38.086037,0
5811,22FEB16:17:37:57,73,247.074973,29.019608,88,119,1152.5,73,8,19.86,80,14.2,6,14.901961,84,1.439927,38.086037,1
5812,22FEB16:17:37:58,73,247.074973,23.529411,88,118,1152.5,73,8,19.55,80,14.2,6,14.901961,84,1.891379,50.026928,1
5813,22FEB16:17:37:59,72,247.130602,22.352942,88,117,1124,72,8,19.38,80,14.32,6,14.901961,84,1.52397,40.308987,1
5814,22FEB16:17:38:00,71,247.186231,23.92157,88,117,1116.5,71,8,19.38,80,14.16,6,14.901961,84,1.595741,42.20732,0
5815,22FEB16:17:38:01,70,247.24186,21.960785,87,117,1107.5,70,8,19.22,80,14.16,6,14.901961,84,1.5794,41.77511,1
5816,22FEB16:17:38:02,70,247.24186,21.960785,87,116,1094,70,8,18.8,80,14.2,6,14.901961,84,1.440962,38.11343,0
5817,22FEB16:17:38:03,69,247.297489,29.019608,87,118,1298.5,69,8,23.24,80,14.16,6,14.901961,84,1.781275,47.11469,0
5818,22FEB16:17:38:04,69,247.297489,34.901962,87,119,1325,69,8,23.91,80,14.26,6,14.901961,84,2.943516,77.85595,1
5819,22FEB16:17:38:05,70,247.24186,43.137257,87,119,1333,70,8,23.74,80,14.18,6,14.901961,84,3.621879,95.79864,0
5820,22FEB16:17:38:06,70,247.24186,50.19608,87,113,1342,70,8,23.8,80,14.24,6,14.901961,84,4.180393,110.57132,1
5821,22FEB16:17:38:07,71,247.186231,43.92157,87,113,1327,71,8,23.52,80,14.16,6,14.901961,84,4.131212,109.270485,1
5822,22FEB16:17:38:08,71,247.186231,43.52941,87,111,1331.5,71,8,23.27,80,14.18,6,14.901961,84,3.51417,92.94973,1
5823,22FEB16:17:38:09,72,247.130602,47.058823,87,111,1345.5,72,8,23.27,80,14.34,6,14.901961,84,3.51417,92.94973,1
5824,22FEB16:17:38:10,72,247.130602,47.058823,87,111,1355.5,72,8,23.88,80,14.16,6,14.901961,84,3.816265,100.94013,0
5825,22FEB16:17:38:11,72,247.130602,43.52941,87,110,1357.5,72,8,23.58,80,14.2,6,14.901961,84,3.479538,92.03372,0
5826,22FEB16:17:38:12,73,247.074973,41.960785,87,109,1360,73,8,23.58,80,14.16,6,14.901961,84,3.351828,88.65579,1
5826,22FEB16:17:38:12,73,247.074973,41.960785,87,109,1360,73,8,23.58,80,14.16,6,14.901961,84,3.351828,88.65579,1
5827,22FEB16:17:38:13,73,247.074973,42.352943,87,109,1364,73,8,23.58,80,14.16,6,14.901961,83,3.400347,89.939125,1
5828,22FEB16:17:38:14,73,247.074973,40.39216,87,109,1369,73,8,23.47,80,14.22,6,14.901961,83,3.321798,87.861496,1
5828,22FEB16:17:38:14,73,247.074973,40.39216,87,109,1369,73,8,23.47,80,14.22,6,14.901961,83,3.321798,87.861496,1
5829,22FEB16:17:38:15,73,247.074973,40.784313,87,108,1373,73,8,23.33,80,14.22,6,14.901961,83,3.146618,83.228004,1
5829,22FEB16:17:38:15,73,247.074973,40.784313,87,108,1373,73,8,23.33,80,14.22,6,14.901961,83,3.146618,83.228004,1
5830,22FEB16:17:38:16,73,247.074973,40.784313,87,108,1379,73,8,23.8,80,14.18,6,14.901961,83,3.24166,85.74184,0
5831,22FEB16:17:38:17,74,247.019344,44.313725,87,109,1379,74,8,23.86,80,14.16,6,14.901961,83,3.488709,92.2763,1
5832,22FEB16:17:38:18,74,247.019344,41.568626,87,108,1382,74,8,23.58,80,14.24,6,14.901961,83,3.230233,85.4396,0
5833,22FEB16:17:38:19,74,247.019344,38.82353,87,108,1382,74,8,23.58,80,14.3,6,14.901961,83,3.230233,85.4396,1
5834,22FEB16:17:38:20,74,247.019344,41.17647,87,108,1391.5,74,8,23.55,80,14.16,6,14.901961,83,3.010024,79.61508,1
5835,22FEB16:17:38:21,74,247.019344,44.313725,87,108,1391.5,74,8,23.55,80,14.18,6,14.901961,83,3.010024,79.61508,1
5836,22FEB16:17:38:22,75,246.963715,46.27451,87,109,1412,75,8,24.11,80,14.2,6,14.901961,83,3.525263,93.24315,1
5837,22FEB16:17:38:23,75,246.963715,48.235294,87,111,1424.5,75,8,24.44,80,14.22,6,14.901961,83,3.685503,97.48148,1
5838,22FEB16:17:38:24,76,246.908086,47.45098,87,111,1235,76,8,24.83,80,14.26,6,14.901961,83,3.841923,101.61879,1
5839,22FEB16:17:38:25,76,246.908086,46.666668,87,110,1235,76,8,20.49,80,14.22,6,14.901961,83,3.234953,85.56444,1
5839,22FEB16:17:38:25,76,246.908086,46.666668,87,110,1235,76,8,20.49,80,14.22,6,14.901961,83,3.234953,85.56444,1
5840,22FEB16:17:38:26,76,246.908086,39.607845,87,108,1197.5,76,8,19.74,80,14.2,6,14.901961,83,2.963091,78.3737,0
5841,22FEB16:17:38:27,76,246.908086,38.82353,87,107,1194.5,76,8,19.27,79.60784,14.18,6,14.901961,83,2.398164,63.431404,1
5841,22FEB16:17:38:27,76,246.908086,38.82353,87,107,1194.5,76,8,19.27,79.60784,14.18,6,14.901961,83,2.398164,63.431404,1
5842,22FEB16:17:38:28,76,246.908086,42.352943,87,108,1194.5,76,8,19.27,79.60784,14.24,6,14.901961,83,2.398164,63.431404,0
5843,22FEB16:17:38:29,76,246.908086,40.39216,87,110,1192.5,76,8,20.41,80,14.22,6,14.901961,83,2.644123,69.937,1
5844,22FEB16:17:38:30,76,246.908086,35.686275,87,112,1190.5,76,8,20.91,80,14.22,6,14.901961,83,2.602263,68.82982,0
5845,22FEB16:17:38:31,76,246.908086,28.235294,87,113,1180,76,8,20.66,80,14.14,6,14.901961,83,2.361393,62.4588,1
5846,22FEB16:17:38:32,75,246.963715,26.666668,87,114,1179,75,8,20.63,80,14.16,6,14.901961,83,1.865583,49.344643,0
5846,22FEB16:17:38:32,75,246.963715,26.666668,87,114,1179,75,8,20.63,80,14.16,6,14.901961,83,1.865583,49.344643,0
5847,22FEB16:17:38:33,75,246.963715,28.62745,87,115,1173,75,8,20.63,80,14.24,6,14.901961,83,1.865583,49.344643,0
5847,22FEB16:17:38:33,75,246.963715,28.62745,87,115,1173,75,8,20.63,80,14.24,6,14.901961,83,1.865583,49.344643,0
5848,22FEB16:17:38:34,74,247.019344,30.980392,87,115,1172.5,74,8,19.72,80,14.26,6,14.901961,83,1.832,48.456364,1
5849,22FEB16:17:38:35,74,247.019344,35.686275,87,116,1167.5,74,8,19.72,79.21569,14.22,6,14.901961,83,2.314871,61.228283,1
5850,22FEB16:17:38:36,74,247.019344,34.901962,87,116,1165,74,8,19.44,79.21569,14.22,6,14.901961,83,2.181111,57.690357,0
5851,22FEB16:17:38:37,73,247.074973,34.901962,87,116,1163.5,73,8,19.63,79.21569,14.14,6,14.901961,83,2.253329,59.6005,1
5852,22FEB16:17:38:38,73,247.074973,34.901962,87,115,1164.5,73,8,19.61,79.60784,14.16,6,14.901961,83,2.281869,60.355392,1
5853,22FEB16:17:38:39,73,247.074973,44.705883,87,117,1164.5,73,8,19.88,79.60784,14.26,6,14.901961,83,2.313286,61.18639,1
5854,22FEB16:17:38:40,73,247.074973,45.882355,87,116,1168,73,8,19.66,79.60784,14.22,6,14.901961,83,3.019486,79.86534,0
5855,22FEB16:17:38:41,74,247.019344,47.058823,87,116,1171.5,74,8,19.47,79.60784,14.22,6,14.901961,83,2.964153,78.401794,1
5856,22FEB16:17:38:42,74,247.019344,46.27451,87,116,1171,74,8,19.24,80,14.18,6,14.901961,83,2.991645,79.12895,1
5857,22FEB16:17:38:43,74,247.019344,47.45098,87,116,1180,74,8,19.16,80,14.16,6,14.901961,83,2.928334,77.45438,1
5858,22FEB16:17:38:44,74,247.019344,50.19608,87,113,1190,74,8,19.16,80,14.28,6,14.901961,83,2.928334,77.45438,1
5859,22FEB16:17:38:45,75,246.963715,49.411766,87,111,1187,75,8,20.19,80,14.2,6,14.901961,83,3.354616,88.72954,1
5860,22FEB16:17:38:46,75,246.963715,50.19608,87,111,1188.5,75,8,20.13,80,14.18,6,14.901961,83,3.300051,87.2863,0
5861,22FEB16:17:38:47,76,246.908086,52.156864,87,111,1205,76,8,20.41,80,14.16,6,14.901961,83,3.345954,88.50042,1
5861,22FEB16:17:38:47,76,246.908086,52.156864,87,111,1205,76,8,20.41,80,14.16,6,14.901961,83,3.345954,88.50042,1
5862,22FEB16:17:38:48,76,246.908086,49.80392,87,111,1202.5,76,8,20.27,80,14.16,6,14.901961,83,3.411452,90.23286,0
5863,22FEB16:17:38:49,76,246.908086,46.27451,87,110,1198.5,76,8,20.19,80,14.3,6,14.901961,83,3.240067,85.69972,0
5864,22FEB16:17:38:50,76,246.908086,43.137257,87,108,1195,76,8,19.86,80,14.3,6,14.901961,83,2.955442,78.17139,1
5865,22FEB16:17:38:51,76,246.908086,45.882355,87,108,1210.5,76,8,19.8,80,14.3,6,14.901961,83,2.742546,72.54029,1
5866,22FEB16:17:38:52,76,246.908086,45.882355,87,109,1222.5,76,8,20.55,80,14.24,6,14.901961,83,3.031591,80.18552,0
5867,22FEB16:17:38:53,76,246.908086,51.764706,87,109,1212.5,76,8,20.55,80,14.24,6,14.901961,83,3.031591,80.18552,0
5868,22FEB16:17:38:54,76,246.908086,52.156864,87,109,1212,76,8,20.36,80,14.34,6,14.901961,83,3.400006,89.93011,1
5868,22FEB16:17:38:54,76,246.908086,52.156864,87,109,1212,76,8,20.36,80,14.34,6,14.901961,83,3.400006,89.93011,1
5869,22FEB16:17:38:55,76,246.908086,60.784313,87,110,1231,76,8,20.99,73.725494,14.18,6,14.901961,83,4.141186,109.53429,0
5870,22FEB16:17:38:56,76,246.908086,64.70589,88,112,1229,76,8,20.99,73.725494,14.16,6,14.901961,83,4.421266,116.942406,1
5871,22FEB16:17:38:57,77,246.852457,65.09804,88,113,1218.5,77,8,20.72,76.07843,14.22,6,14.901961,83,4.335119,114.66383,1
5872,22FEB16:17:38:58,77,246.852457,45.490196,88,111,1203,77,8,20.02,80,14.16,6,14.901961,83,3.454966,91.38379,1
5873,22FEB16:17:38:59,77,246.852457,45.490196,88,109,1194,77,8,19.8,80,14.22,6,14.901961,83,2.857801,75.58878,1
5873,22FEB16:17:38:59,77,246.852457,45.490196,88,109,1194,77,8,19.8,80,14.22,6,14.901961,83,2.857801,75.58878,1
5874,22FEB16:17:39:00,76,246.908086,29.803923,88,109,1182,76,8,19.8,80,14.16,6,14.901961,83,2.857801,75.58878,1
5874,22FEB16:17:39:00,76,246.908086,29.803923,88,109,1182,76,8,19.8,80,14.16,6,14.901961,83,2.857801,75.58878,1
5875,22FEB16:17:39:01,76,246.908086,29.803923,88,110,1173,76,8,18.94,80,14.22,6,14.901961,83,1.807383,47.805256,0
5876,22FEB16:17:39:02,75,246.963715,21.960785,88,114,1166,75,8,19.8,80,14.16,6,14.901961,83,1.88945,49.975925,1
